Title,Year,Duration,IMDb Rating,Votes
426. Valari,2024,2h 15m,8.1,2.6K
427. Manipula,2024,1h 34m,7.7,19
428. L'orto americano,2024,1h 47m,6.0,44
429. Fright,2024,1h 21m,7.2,43
430. Nosferatu: A Symphony of Horror - Audio Score by idiedtrying.,2024,1h 34m,6.8,5
431. Alyad Palyad,2024,2h 9m,7.4,1.2K
432. Kuyang,2024,1h 37m,5.2,431
433. Yuanyang Lou,2024,N/A,3.3,12
434. Frewaka,2024,1h 43m,6.3,112
435. Agrinai,2024,1h 33m,8.0,63
436. Hunting Matthew Nichols,2024,1h 36m,9.1,40
437. Bring on the Damned!,2024,1h 54m,N/A,N/A
438. Rambut Kafan,2024,1h 38m,5.7,48
439. Weekend Deadaway,2024,N/A,5.2,66
440. Saint Catherine,2024,1h 26m,7.3,18
441. The Girl Who Wore Yellow Lace,2024,1h 22m,N/A,N/A
442. Camp Blood 9: Bride of Blood,2024,N/A,7.2,286
443. Ronggeng Kematian,2024,1h 38m,5.4,131
444. Pusaka,2024,1h 30m,6.5,26
445. Deadbolt,2024,1h 23m,4.6,308
446. Jugaremos en el bosque,2024,1h 30m,5.0,75
447. Trizombie,2024,1h 22m,7.2,54
448. Bloody Ishq,2024,2h 18m,2.9,2.2K
449. Passages of Nexus,2024,1h 48m,6.2,157
450. Pee Nak 4,2024,1h 55m,4.8,391
451. Lost Angels,2024,1h 36m,7.0,7
452. I Left My Heart in Colombia,2024,N/A,9.2,388
453. Unnatural,2024,1h 44m,5.5,63
454. The Boys,2024,2h 11m,4.8,134
455. The House on Laura Anne Dr.,2024,1h 15m,4.5,638
456. Jimmy,2024,1h 25m,4.1,193
457. The Cellar,2024,1h 25m,6.3,143
458. Flesh of the Unforgiven,2024,1h 28m,9.2,31
459. Camp Terror,2024,1h 50m,4.5,31
460. The Train of Death,2024,1h 43m,4.7,612
461. Petak Umpet,2024,1h 24m,6.2,16
462. Dosen Ghaib: It's Nighttime or You Already Know,2024,1h 34m,4.3,188
463. Butchers Book Three: Bonesaw,2024,1h 47m,5.6,39
464. The Apocalypse Box,2024,1h 26m,3.3,222
465. Tenement,2024,1h 28m,5.2,81
466. The Last Stand,2024,N/A,N/A,N/A
467. Pasahero,2024,2h,7.1,13
468. Ladybug,2024,1h 47m,4.9,26
469. What Happened to Suzy,2024,1h 34m,7.2,28
470. 4:44 : Time of Fear,2024,44m,N/A,N/A
471. Nearing Death,2024,1h 36m,5.7,280
472. Sam and Colby: The Legends of the Paranormal,2024,1h 38m,4.5,290
473. In the Room Where He Waits,2024,1h 23m,5.2,61
474. Ripper Revealed,2024,1h 10m,6.3,61
475. The Deserving,2024,N/A,8.2,61
476. Bigfoot,2024,N/A,5.7,21
477. Bigfoot Exorcist,2024,1h 10m,2.8,206
478. Cara,2024,1h 36m,7.2,16
479. Bloody Trip: The Equinox Killer,2024,1h 20m,4.9,67
480. Séance,2024,1h 25m,N/A,N/A
481. Hu Die Da Shia,2024,1h 42m,5.2,16
482. Don't Break the Rules,2024,1h 37m,2.8,43
483. Agapouse ta louloudia perissotero,2024,1h 26m,5.2,146
484. Roxana,2024,1h 38m,4.0,57
485. Curse of the Naked Ghost Hunters,2024,35m,4.5,9
486. Marni: The Story of Wewe Gombel,2024,1h 59m,6.0,166
487. The North Witch,2024,1h 20m,4.2,6
488. Replicator,2024,N/A,7.5,17
489. Strange Harvest: Occult Murder in the Inland Empire,2024,1h 34m,6.2,54
490. Silence of the Prey,2024,1h 37m,3.9,282
491. Tantra,2024,2h 16m,5.5,2.3K
492. Obayifo Project,2024,1h 11m,7.2,88
493. Name the Demon,2024,1h 17m,3.5,144
494. Paku Tanah Jawa,2024,1h 40m,5.3,95
495. Virgo,2024,1h 27m,7.0,44
496. Äkta skräck,2024,1h 32m,4.5,173
497. H.P. Lovecraft's the Shadow Over Innsmouth,2024,N/A,8.0,9
498. The New Purge,2024,N/A,N/A,N/A
499. Ghost Island,2024,1h 35m,7.0,37
500. Coven of the Black Cube,2024,1h 37m,8.2,16
501. Director's Cut,2024,1h 30m,7.8,71
502. In Tenebras: Into the Darkness,2024,1h 30m,6.1,134
503. Killjoy: Terrify,2024,N/A,N/A,N/A
504. In the Belly of a Tiger,2024,1h 31m,7.8,47
505. Five Friends,2024,1h 52m,6.8,751
506. The Ghost,2024,1h 32m,7.5,68
507. Tragic Waste,2024,1h 17m,8.3,74
508. All Hallows' Eve: Inferno,2024,1h 14m,4.7,108
509. .ask,2024,N/A,7.6,10
510. Possession Street,2024,1h 36m,6.6,19
511. The Backrooms,2024,1h 3m,N/A,N/A
512. The Cursed,2024,1h 37m,5.0,108
513. Are You Dead Yet?,2024,N/A,N/A,N/A
514. Neon Fear,2024,40m,6.0,321
515. Severance Mountain,2024,1h 14m,4.6,12
516. From Within,2024,N/A,N/A,N/A
517. Run!,2024,1h 26m,3.6,95
518. My Boo,2024,2h 5m,6.1,608
519. Tu Sangre,2024,1h 21m,4.7,35
520. Dr. Sander's Sleep Cure,2024,1h 38m,N/A,N/A
521. Blood Mountain Massacre,2024,1h 29m,5.8,26
522. Take Good Care,2024,N/A,N/A,N/A
523. Choke,2024,1h 38m,8.5,16
524. Grayson's Encounter,2024,1h 10m,7.2,21
525. Temurun,2024,1h 25m,4.6,289
526. Guna Guna Istri Muda,2024,1h 38m,6.2,21
527. Angel with a Gun,2024,N/A,N/A,N/A
528. (Pri)sons,2024,1h 40m,5.2,203
529. Betting with Ghost,2024,1h 52m,7.0,39
530. THEDÆMON,2024,1h 27m,6.9,36
531. Bloody Bridget,2024,1h 21m,7.0,52
"532. Nanay, tatay",2024,2h,8.4,26
533. Cadet,2024,2h 3m,7.4,16
534. Karkhanu,2024,N/A,9.0,51
535. Üç Harfliler: Nazar,2024,1h 34m,5.8,60
536. Invader,2024,1h 10m,5.8,40
537. Hutang Nyawa,2024,1h 40m,6.7,51
538. Water Horse,2024,1h 25m,5.9,228
539. Art of a Hit,2024,1h 33m,4.2,196
540. Effigy,2024,1h 18m,2.9,246
541. Claws,2024,1h 36m,N/A,N/A
542. Mystic Singer,2024,1h 36m,4.9,222
543. In the Name of God,2024,1h 29m,5.2,149
544. The Haunting of Cottonwood,2024,N/A,7.9,14
545. Unknown Caller,2024,1h 3m,5.2,14
546. The Fetch,2024,N/A,8.4,32
547. Slashercise,2024,58m,6.0,10
548. The Deadly Swarm,2024,1h 21m,2.5,177
549. The Best of Me,2024,1h 29m,N/A,N/A
550. Nyctophobia,2024,1h 30m,7.7,1.7K
551. Oye Bhootni Ke,2024,N/A,8.1,14
552. A Wedding Story,2024,1h 50m,5.3,2.2K
553. Pacific Fear,2024,1h 25m,3.4,152
554. Final Girl: Halloween,2024,1h 25m,4.6,97
555. Advent,2024,N/A,4.8,12
556. Blackest Darkness,2024,1h 16m,5.5,72
557. Mannequin,2024,N/A,5.7,103
558. Book of the Dead,2024,1h 30m,5.7,63
559. Pesadilla,2024,1h 52m,7.6,18
560. The Ceremony Is About to Begin,2024,1h 10m,6.1,32
561. Night Talkers,2024,1h 29m,7.8,5
562. Poison Sangga: The Homewrecker's Curse,2024,1h 58m,7.5,96
563. A Cold Grave,2024,N/A,3.5,264
564. Horror-Scopes: Volume Two,2024,1h 28m,8.4,17
565. The Captives,2024,1h 13m,3.5,59
566. Cisza nocna,2024,1h 52m,6.0,93
567. Protein,2024,1h 40m,6.7,54
568. Black Spines,2024,1h 40m,7.9,14
569. Gnome Sick: 7 Slays Til Mithras,2024,N/A,N/A,N/A
570. The Gatekeeper,2024,1h 37m,5.2,17
571. Maya,2024,1h 48m,N/A,N/A
572. Pins & Needles,2024,N/A,N/A,N/A
573. Sapien,2024,1h 44m,2.4,73
574. Who's Watching,2024,N/A,8.4,10
575. Deadly Culture: Species X,2024,1h 11m,2.7,45
576. The Bad Nun 3,2024,1h 12m,3.0,263
577. Tide,2024,1h 22m,4.0,106
578. Jeonde Raho Bhoot Ji,2024,1h 52m,5.3,134
579. P2,2024,1h 45m,3.8,7
580. Halloween: The Hunt of Michael Myers,2024,1h 21m,8.0,10
581. Traumatika,2024,1h 27m,5.6,52
582. Chithini,2024,2h 31m,6.9,547
583. Vampire Zombies... From Space!,2024,1h 38m,7.7,52
584. This Never Happened,2024,1h 30m,4.8,355
585. Vertical,2024,1h 51m,5.3,94
586. Kifn,2024,1h 40m,7.4,655
587. Scopophobia,2024,1h 40m,6.4,35
588. 105 Minutes,2024,2h,4.3,2.3K
589. The Hunter's Anthology: The Demon Hunter,2024,2h 6m,5.1,86
590. C202,2024,2h 15m,8.0,2.2K
591. The Box,2024,1h 19m,3.6,66
592. Nyctophobia,2024,1h 17m,2.6,143
593. Anak Perjanjian Syaitan 2,2024,1h 29m,6.6,32
594. Echoes of Crystal Lake: A Friday the 13th Story,2024,3m,7.7,15
595. Night Shoot,2024,1h 38m,5.8,74
596. Jurnal Risa by Risa Saraswati,2024,1h 32m,4.4,241
597. Nightmare in Argus,2024,N/A,N/A,N/A
598. The Camp Host,2024,1h 35m,4.3,283
599. Bangsal Isolasi,2024,1h 16m,4.9,103
600. Spirit Riser,2024,1h 38m,7.0,27
601. Shark Girl,2024,1h 22m,4.9,112
602. Guys at Parties Like It,2024,1h 19m,3.9,158
603. Blood Demons,2024,2h 14m,N/A,N/A
604. Salt along the Tongue,2024,1h 53m,N/A,N/A
605. Clown II,2024,2h 21m,8.1,10
606. The Killgrin,2024,N/A,8.5,6
607. The Stalking,2024,N/A,4.3,17
608. Amityville Turkey Day,2024,1h 34m,2.4,269
609. Alpacalypse,2024,1h 17m,8.8,11
610. The Thing,2024,N/A,N/A,N/A
611. Mandira,2024,2h 1m,6.2,989
612. Elf in the Hood,2024,1h 16m,4.3,11
613. Bhavanam: The Haunted House,2024,2h 19m,7.6,14
614. Boo Main Dargi,2024,N/A,6.5,14
615. The Clock,2024,1h 20m,4.3,13
616. Witches' Well,2024,1h,2.7,67
617. Cholo Zombies,2024,1h 36m,4.7,93
618. The Alien Report,2024,1h 21m,4.5,141
619. Oru Kadha Sollattaa Sir,2024,2h 10m,6.1,41
620. Father's Haunted House,2024,1h 33m,5.9,228
621. Isleen Pines,2024,1h 24m,5.2,530
622. A Haunting in Council House,2024,N/A,5.7,36
623. Idiot Girls and School Ghost: School Anniversary,2024,1h 30m,6.5,21
624. Kryptic,2024,1h 36m,6.4,89
625. Pagpag 24/7,2024,2h 10m,4.5,49
626. My First Year Off Campus,2024,1h 25m,8.7,14
627. Moon Ghost Returns,2024,N/A,6.3,13
628. Sinakagon,2024,1h 55m,7.0,28
629. The Bench,2024,1h 15m,3.7,174
630. Cold Blooded,2024,N/A,4.6,14
631. Park,2024,1h 57m,7.9,375
632. Cursed in Baja,2024,1h 20m,8.8,15
633. An Intruder Among Us,2024,N/A,9.0,9
634. Geethanjali Malli Vachindi,2024,2h 24m,4.9,2.2K
635. Z Zone,2024,1h 23m,7.0,5
636. Sabdham,2024,N/A,N/A,N/A
637. Tsunami Sharks,2024,TV-MA,3.1,33
638. A Most Atrocious Thing,2024,1h 15m,3.8,242
639. Koston enkeli,2024,1h 36m,4.1,20
640. Candlewood,2024,1h 46m,N/A,N/A
641. Holnap meghalok,2024,1h 25m,5.2,59
642. The Coldness,2024,N/A,4.8,25
643. Amityville Bigfoot,2024,1h 28m,3.0,132
644. Massacre at Femur Creek,2024,1h 22m,7.7,326
645. Don't Make a Sound,2024,1h 20m,5.4,11
646. You Shouldn't Have Let Me In,2024,1h 24m,4.0,169
647. Killer Campout Part II,2024,1h 33m,5.8,17
648. Snakeeater,2024,1h 20m,5.8,140
649. Ghosted,2024,50m,N/A,N/A
650. The Epidemic,2024,1h 35m,5.9,67
651. Jason in Indianapolis: A Friday the 13th Tribute,2024,2h,7.2,16
652. Project Dorothy,2024,1h 20m,4.0,3.2K
653. Scream 2,2024,31m,N/A,N/A
654. Lampir,2024,1h 37m,6.0,175
655. The Woods Are Real,2024,1h 20m,2.4,451
656. Talahib,2024,1h 23m,6.1,9
657. Missing Child Videotape,2024,1h 44m,5.8,15
658. Anoko wa Daare?,2024,2h 5m,5.3,51
659. Sengkolo: Malam satu suro,2024,1h 40m,6.4,39
660. The Evil Three,2024,N/A,7.5,782
661. Indelebile,2024,N/A,N/A,N/A
662. Un cuento de pescadores,2024,1h 43m,7.5,34
663. Death Bitch,2024,1h 28m,7.9,16
664. Dogman Territory: Werewolves in the Land Between the Lakes,2024,N/A,5.2,28
665. Kabir Azabi: Insi ve Cinni,2024,1h 25m,4.4,16
666. A Herança,2024,1h 20m,6.3,55
667. Shadows of Bigfoot,2024,N/A,5.2,104
668. Slaughterhouse on the Hill,2024,1h 12m,3.1,118
669. Hellhounds,2024,1h 21m,3.4,165
670. The Alienated,2024,1h 35m,N/A,N/A
671. Final Recovery,2024,N/A,N/A,N/A
672. Body & Soul,2024,N/A,3.2,22
673. El tema del verano,2024,1h 31m,N/A,N/A
674. Jeffrey's Hell,2024,1h 20m,4.7,71
675. Oh My Ghost: The Finale,2024,1h 52m,8.2,25
676. Janji Darah,2024,1h 44m,4.5,123
677. Jinn Chapter 1,2024,46m,7.8,65
678. Touched by Eternity,2024,1h 35m,6.1,21
679. Undying,2024,26m,6.7,13
680. Tumbal Darah,2024,1h 32m,N/A,N/A
681. The Night of the Harvest,2024,2h 6m,4.8,489
682. The Unrighteous,2024,1h 27m,4.6,9
683. The A-Frame,2024,1h 22m,7.3,35
684. Trinil,2024,1h 45m,4.5,328
685. Haunted Universities 3,2024,1h 59m,5.5,286
686. BlackOut,2024,N/A,6.4,12
687. Shark Exorcist 2: Unholy Waters,2024,1h 10m,4.1,80
688. Easter Bloody Easter,2024,1h 43m,3.2,268
689. The Carters,2024,N/A,N/A,N/A
690. Campfire Dead by Dawn,2024,1h 27m,3.0,54
691. Cold Blows the Wind,2024,1h 25m,5.1,349
692. Arctic Hollow,2024,1h 10m,2.3,171
693. Deviant,2024,1h 20m,5.2,30
694. Byte,2024,1h 37m,4.7,99
695. The Mitchin Murders,2024,1h 18m,5.2,61
696. Mulm,2024,1h 38m,6.9,37
697. Thookudurai,2024,2h 5m,4.3,2.3K
698. Blodsuger,2024,1h 34m,N/A,N/A
699. Kutukan Calon Arang,2024,1h 41m,N/A,N/A
700. Wrong Places,2024,1h 33m,2.1,61
701. The Devil Inside Her,2024,N/A,N/A,N/A
702. The After Dark,2024,N/A,N/A,N/A
703. Coffintooth,2024,N/A,N/A,N/A
704. Noseeums,2024,N/A,N/A,N/A
705. Bloody Mary,2024,N/A,N/A,N/A
706. Wild Animal,2024,19m,8.0,11
707. The Occult,2024,N/A,N/A,N/A
708. Old Wounds,2024,1h 49m,8.6,8
709. Erbsünde - Veil of Sin,2024,1h 18m,N/A,N/A
710. Jinxx Presents: The Devil's Vortex,2024,N/A,7.8,40
711. Ma Da: The Drowning Spirit,2024,1h 30m,4.7,176
712. (Iconic),2024,1h 30m,N/A,N/A
713. La Hierba del Diablo,2024,1h 20m,3.8,48
714. Cult of Blood,2024,N/A,5.1,38
715. The Hostage,2024,N/A,7.3,7
716. The Despaired,2024,2h 10m,6.9,30
717. My Zombabe,2024,1h 45m,5.2,71
718. Videotheque,2024,1h 52m,6.4,87
719. The Cursed Land,2024,2h 8m,5.6,266
720. Trope,2024,N/A,4.7,26
721. Dosa Musyrik,2024,1h 32m,6.1,13
722. Voidcaller,2024,1h 25m,6.7,36
723. Vegan,2024,N/A,N/A,N/A
724. Dinner with Leatherface,2024,1h 46m,N/A,N/A
725. Xoftex,2024,1h 39m,6.4,37
726. Beach Chain,2024,N/A,N/A,N/A
727. Chum!,2024,N/A,3.4,64
728. Malee,2024,1h 25m,4.7,6
729. Re:Human,2024,1h 48m,5.7,38
730. Catch a Killer,2024,1h 22m,7.0,6
731. Wanita Ahli Neraka,2024,1h 35m,8.6,44
732. I'm Haunted 2,2024,N/A,5.7,49
733. Once Upon a Time in Amityville,2024,1h 13m,3.5,42
734. Don Dukun,2024,1h 38m,7.0,43
735. Wishes of the Blue Girl,2024,1h 13m,4.4,368
736. Ice Nine Kills Presents: Welcome to Horrorwood,2024,1h 16m,8.4,28
737. Granny Krampus,2024,N/A,2.8,117
738. Huggin Molly,2024,54m,6.0,63
739. Ghatikachalam,2024,N/A,N/A,N/A
740. Blood and Breakfast,2024,1h 24m,7.0,18
741. Amityville Apt.,2024,N/A,2.5,8
742. Inverted,2024,1h 28m,4.3,38
743. The Town Without Halloween,2024,1h 28m,5.6,74
744. The Nexus,2024,N/A,6.6,21
745. Love Me If You Dare,2024,2h 8m,4.3,455
746. Waruga: Kutukan Ilmu Hitam,2024,1h 25m,6.7,27
747. Dooba Dooba,2024,N/A,7.4,5
748. The Frontrooms,2024,1h 14m,3.1,26
749. Dwiju,2024,1h 25m,4.7,14
750. Death Ph.D,2024,1h 47m,2.1,115
751. Watch Them Come Blood,2024,1h 22m,N/A,N/A
752. Winemaker,2024,59m,5.7,19
753. Game of Death - The six Doors to Hell,2024,N/A,N/A,N/A
754. Time of the Witch,2024,1h 31m,7.0,8
755. No Salgas,2024,N/A,N/A,N/A
756. Porcelain,2024,1h 28m,3.8,95
757. Baal,2024,1h 37m,5.3,14
758. Baridegi: The abandoned Girl,2024,1h 47m,3.6,10
759. Devil's Horns,2024,1h 21m,4.2,103
760. Scream: The Fan Favorite,2024,49m,9.5,11
761. Kísértés az erdö mélyén,2024,1h 18m,2.7,75
762. Bloodspawn,2024,1h 16m,N/A,N/A
763. Our Happy Place,2024,1h 30m,N/A,N/A
764. Gen 2,2024,N/A,4.1,12
765. La Chancla Del Diablo,2024,1h 30m,N/A,N/A
766. Biaz: Kara Iyenin Laneti,2024,N/A,8.7,34
767. All We Wanted,2024,1h 43m,3.7,65
768. Peter Rabid,2024,N/A,N/A,N/A
769. Hello Neighbor,2024,N/A,7.9,15
770. Inherit the Witch,2024,1h 25m,3.1,41
771. Grandma,2024,N/A,N/A,N/A
772. Mad Cow Massacre,2024,1h 21m,N/A,N/A
773. Gone with the Dead,2024,1h 36m,5.1,36
774. Slice,2024,1h 15m,4.1,10
775. Bantay-bahay,2024,1h 26m,4.6,13
776. Shoroter Joba,2024,2h 3m,4.5,18
777. Dante's Inferno,2024,N/A,N/A,N/A
778. Appetite for Sin,2024,N/A,5.6,62
779. Exorcism Chronicles: The Beginning,2024,1h 25m,5.7,23
780. Zir-i Cin 3: Cin Dügümü,2024,1h 26m,3.5,20
781. There's a Zombie Outside,2024,1h 15m,8.1,23
782. The Exorcism of Saint Patrick,2024,1h 30m,3.6,145
783. Soul Traveler (The Feature),2024,1h 36m,4.3,18
784. Here and Now,2024,1h 25m,N/A,N/A
785. Tanz der Toten,2024,2h 1m,N/A,N/A
786. Shadows Side,2024,1h 31m,4.4,107
787. The Shadow,2024,1h 30m,6.5,198
788. Sounds Like A Great Project!,2024,1h 15m,N/A,N/A
789. This Man,2024,1h 29m,4.8,19
790. Jimmy and Stiggs,2024,N/A,6.5,24
791. Insane Like Me?,2024,1h 26m,4.4,49
792. Halloween: Mal Eterno,2024,50m,8.5,218
793. Side Effects May Vary,2024,N/A,7.4,35
794. Devil Hunters,2024,2h,8.8,125
795. The Haunted Studio,2024,1h 30m,4.0,144
796. Der Doktor - L'ombra della morte,2024,N/A,6.6,8
797. Dead Talk Tales: Volume I,2024,1h 38m,6.6,26
798. Terror Zone,2024,1h 28m,3.2,7
799. The Containment,2024,N/A,N/A,N/A
800. Séance Games: Metaxu,2024,1h 26m,3.6,127
801. Continente,2024,1h 55m,5.2,45
802. Scary Tales: Dark Walker,2024,N/A,3.4,47
803. Restitution,2024,N/A,4.0,28
804. The Lonely Man with the Ghost Machine,2024,1h 30m,3.0,147
805. Hüddam 4: Ahmer,2024,1h 26m,4.2,36
806. Para Betina Pengikut Iblis: Part 2,2024,1h 30m,4.7,100
807. Pandora,2024,N/A,6.0,14
808. Danyang Mahar Tukar Nyawa,2024,1h 50m,6.5,7
809. Busted Babies,2024,1h 27m,7.4,8
810. Trivial,2024,N/A,6.3,14
811. Lechuza,2024,1h 32m,N/A,N/A
812. Where is My Head?,2024,1h 30m,6.8,79
813. Slave Dolls 2: Red Rooms,2024,N/A,N/A,N/A
814. Death After Dusk,2024,2h 20m,5.1,75
815. Dinosaur Hotel 3,2024,1h 14m,2.8,145
816. Love Bites,2024,N/A,N/A,N/A
817. Anxiety,2024,1h 37m,N/A,N/A
818. The Depths,2024,N/A,N/A,N/A
819. Zim Zim Ala Kazim,2024,1h 40m,5.0,101
820. Asgaar,2024,N/A,9.3,38
821. Blood Dried Hands,2024,1h 55m,5.6,26
822. Jama,2024,1h 11m,6.3,14
823. A Very Flattened Christmas,2024,1h 35m,6.1,33
824. Estela,2024,N/A,8.6,11
825. Creep Encounters,2024,1h 30m,6.4,44
826. The Sin,2024,1h 43m,5.3,307
827. The Inn,2024,N/A,N/A,N/A
828. Day of the Clones,2024,1h 38m,4.1,53
829. Himalaya,2024,1h 25m,3.2,387
830. Noise,2024,1h 35m,N/A,N/A
831. Portraits,2024,1h 22m,5.1,33
832. Trucker,2024,N/A,N/A,N/A
833. Apex Predators 2: The Spawning,2024,1h 10m,5.8,10
834. Horror Stories,2024,N/A,4.5,46
835. Man in the Fields,2024,N/A,6.7,48
836. Respati,2024,1h 52m,5.8,252
837. Malam Keramat,2024,1h 30m,6.3,24
838. Ghost Train,2024,1h 35m,N/A,N/A
839. The Seven Darks,2024,1h 3m,4.3,114
840. Sun,2024,1h 15m,8.2,22
841. Secret Shadow,2024,1h 22m,7.4,16
842. Stereoscope,2024,1h 31m,3.9,53
843. Night Games,2024,1h 39m,5.3,285
844. Domovoy,2024,1h 42m,4.3,281
845. Twelve,2024,N/A,N/A,N/A
846. What Happened to Dorothy Bell?,2024,N/A,N/A,N/A
847. The Gesuidouz,2024,1h 33m,7.0,49
